,accurary_score,epoch,f1_score_weighted,precision_score_weighted,prediction_type,recall_score_weighted
225,0.7776782638649673,76,0.7781594110868715,0.7788485837657225,predictions on style transfer text,0.7781594110868715
226,0.5177402686875646,76,0.5177402686875646,0.5177402686875646,random baseline,0.5177402686875646
227,0.22232173613503273,76,0.22394932148042407,0.24082260163200309,inverted baseline,0.22232173613503273
228,0.8028246641405443,77,0.8029055942991816,0.8029935061767188,predictions on style transfer text,0.8029055942991816
229,0.5137444023424044,77,0.5137444023424044,0.5137444023424044,random baseline,0.5137444023424044
230,0.19717533585945574,77,0.19749279337685552,0.21280448034135285,inverted baseline,0.19717533585945574
231,0.8186014467791939,78,0.8192747296517577,0.8206689107079103,predictions on style transfer text,0.8192747296517577
232,0.5141577678263864,78,0.5141577678263864,0.5141577678263864,random baseline,0.5141577678263864
233,0.18139855322080606,78,0.18434775625234212,0.19848412971422355,inverted baseline,0.18139855322080606
234,0.7782294178436101,79,0.7780442060108183,0.7778851727828605,predictions on style transfer text,0.7780442060108183
235,0.5271098863244918,79,0.5271098863244918,0.5271098863244918,random baseline,0.5271098863244918
236,0.22177058215638995,79,0.22114597215135387,0.2384927235819518,inverted baseline,0.22177058215638995
237,0.7986910093007233,80,0.7983594055582384,0.7981286052417178,predictions on style transfer text,0.7983594055582384
238,0.5138821908370651,80,0.5138821908370651,0.5138821908370651,random baseline,0.5138821908370651
239,0.2013089906992766,80,0.20004655893400067,0.21571936136905934,inverted baseline,0.2013089906992766
240,0.7783672063382707,81,0.7804046648656711,0.7923992703888766,predictions on style transfer text,0.7804046648656711
241,0.5176024801929039,81,0.5176024801929039,0.5176024801929039,random baseline,0.5176024801929039
242,0.22163279366172925,81,0.22874213022045994,0.2414683167048901,inverted baseline,0.22163279366172925
243,0.7935239407509473,82,0.7947382071715343,0.7980826021673769,predictions on style transfer text,0.7947382071715343
244,0.5199448846021357,82,0.5199448846021357,0.5199448846021357,random baseline,0.5199448846021357
245,0.2064760592490527,82,0.211034059450695,0.22601563247653683,inverted baseline,0.2064760592490527
246,0.7813985532208061,83,0.7824194153899473,0.7846149480923943,predictions on style transfer text,0.7824194153899473
247,0.5163623837409577,83,0.5163623837409577,0.5163623837409577,random baseline,0.5163623837409577
248,0.21860144677919394,83,0.22215261364257147,0.23812666501729915,inverted baseline,0.21860144677919394
249,0.7898036513951086,84,0.7912534568912519,0.7960001658575068,predictions on style transfer text,0.7912534568912519
250,0.5188425766448501,84,0.5188425766448501,0.5188425766448501,random baseline,0.5188425766448501
251,0.2101963486048915,84,0.2155362152985268,0.2302345492193439,inverted baseline,0.2101963486048915
252,0.7761625904236996,85,0.7767059574011453,0.7775150369153921,predictions on style transfer text,0.7767059574011453
253,0.5250430589045815,85,0.5250430589045815,0.5250430589045815,random baseline,0.5250430589045815
254,0.22383740957630038,85,0.22566056507761514,0.24257129801678112,inverted baseline,0.22383740957630038
255,0.7647261453668619,86,0.7661903064007033,0.770038138956366,predictions on style transfer text,0.7661903064007033
256,0.5091973820186014,86,0.5091973820186014,0.5091973820186014,random baseline,0.5091973820186014
257,0.23527385463313813,86,0.23992743239658593,0.2559841402857602,inverted baseline,0.23527385463313813
258,0.7066482948673786,87,0.7082129511421382,0.7466478755945091,predictions on style transfer text,0.7082129511421382
259,0.5218739235273855,87,0.5218739235273855,0.5218739235273855,random baseline,0.5218739235273855
260,0.29335170513262143,87,0.2972156501827956,0.30166487100663353,inverted baseline,0.29335170513262143
261,0.7282810885291078,88,0.7281205830521595,0.7279723941821034,predictions on style transfer text,0.7281205830521595
262,0.5232518084739924,88,0.5232518084739924,0.5232518084739924,random baseline,0.5232518084739924
263,0.27171891147089217,88,0.2713052830917229,0.2926586780093649,inverted baseline,0.27171891147089217
264,0.737237340682053,89,0.7395306616244544,0.7639963419270288,predictions on style transfer text,0.7395306616244544
265,0.5112642094385119,89,0.5112642094385119,0.5112642094385119,random baseline,0.5112642094385119
266,0.26276265931794696,89,0.26926225361532463,0.2782491679124801,inverted baseline,0.26276265931794696
267,0.6961074750258354,90,0.6970827298692489,0.7418469119080294,predictions on style transfer text,0.6970827298692489
268,0.5225628660006889,90,0.5225628660006889,0.5225628660006889,random baseline,0.5225628660006889
269,0.30389252497416464,90,0.3061963323156831,0.3086806753915844,inverted baseline,0.30389252497416464
270,0.7705821563899414,91,0.7703938764219813,0.7702306188723568,predictions on style transfer text,0.7703938764219813
271,0.5254564243885635,91,0.5254564243885635,0.5254564243885635,random baseline,0.5254564243885635
272,0.22941784361005857,91,0.22881006638462711,0.2467825847804017,inverted baseline,0.22941784361005857
273,0.7779538408542886,92,0.7790503093324395,0.7814858384148979,predictions on style transfer text,0.7790503093324395
274,0.5159490182569756,92,0.5159490182569756,0.5159490182569756,random baseline,0.5159490182569756
275,0.22204615914571132,92,0.22578746252240162,0.24184196665011487,inverted baseline,0.22204615914571132
276,0.7178091629348949,93,0.7196160853076048,0.7238342014380322,predictions on style transfer text,0.7196160853076048
277,0.5235273854633138,93,0.5235273854633138,0.5235273854633138,random baseline,0.5235273854633138
278,0.28219083706510506,93,0.28668804284096955,0.3045421124517435,inverted baseline,0.28219083706510506
279,0.721391663796073,94,0.7232180517318768,0.727633233941834,predictions on style transfer text,0.7232180517318768
280,0.5213227695487427,94,0.5213227695487427,0.5213227695487427,random baseline,0.5213227695487427
281,0.278608336203927,94,0.28323793144528414,0.3008084663814631,inverted baseline,0.278608336203927
282,0.7844299001033413,95,0.7864018663486604,0.7980679956113692,predictions on style transfer text,0.7864018663486604
283,0.5195315191181537,95,0.5195315191181537,0.5195315191181537,random baseline,0.5195315191181537
284,0.21557009989665862,95,0.22269569326320568,0.23542468513319245,inverted baseline,0.21557009989665862
285,0.7520496038580778,96,0.7540212567966205,0.7609285736949937,predictions on style transfer text,0.7540212567966205
286,0.5192559421288322,96,0.5192559421288322,0.5192559421288322,random baseline,0.5192559421288322
287,0.24795039614192216,96,0.2538393379109635,0.26899131625965533,inverted baseline,0.24795039614192216
288,0.7960730279021702,97,0.794907071812207,0.7947651706599389,predictions on style transfer text,0.794907071812207
289,0.5181536341715467,97,0.5181536341715467,0.5181536341715467,random baseline,0.5181536341715467
290,0.20392697209782984,97,0.1995896682282726,0.21537614226531834,inverted baseline,0.20392697209782984
291,0.7844299001033413,98,0.7856976477276381,0.7890697258857645,predictions on style transfer text,0.7856976477276381
292,0.5283499827764382,98,0.5283499827764382,0.5283499827764382,random baseline,0.5283499827764382
293,0.21557009989665862,98,0.22007586394388032,0.23545756407894672,inverted baseline,0.21557009989665862
294,0.7717533585945574,99,0.7737477157180414,0.7831437825038127,predictions on style transfer text,0.7737477157180414
295,0.522976231484671,99,0.522976231484671,0.522976231484671,random baseline,0.522976231484671
296,0.22824664140544265,99,0.234918422259996,0.24860688275267154,inverted baseline,0.22824664140544265
297,0.7895280744057871,100,0.789010177649463,0.7887063067860833,predictions on style transfer text,0.789010177649463
298,0.5255942128832243,100,0.5255942128832243,0.5255942128832243,random baseline,0.5255942128832243
299,0.21047192559421288,100,0.20861048823900855,0.22510627829480423,inverted baseline,0.21047192559421288
300,0.762177058215639,101,0.7642762004365174,0.788571107301813,predictions on style transfer text,0.7642762004365174
301,0.5232518084739924,101,0.5232518084739924,0.5232518084739924,random baseline,0.5232518084739924
302,0.237822941784361,101,0.24461332088874072,0.2537649474324101,inverted baseline,0.237822941784361
303,0.7306234929383396,102,0.7329742532171984,0.7422790727100084,predictions on style transfer text,0.7329742532171984
304,0.5204960385807785,102,0.5204960385807785,0.5204960385807785,random baseline,0.5204960385807785
305,0.26937650706166033,102,0.27568421890457645,0.29030779224922887,inverted baseline,0.26937650706166033
306,0.8162590423699622,103,0.817748882815736,0.8250047094028806,predictions on style transfer text,0.817748882815736
307,0.5155356527729934,103,0.5155356527729934,0.5155356527729934,random baseline,0.5155356527729934
308,0.1837409576300379,103,0.19026383066852887,0.20344151001937003,inverted baseline,0.1837409576300379
309,0.7734068205304857,104,0.7734967598560485,0.7735929614269914,predictions on style transfer text,0.7734967598560485
310,0.5189803651395108,104,0.518980365139511,0.518980365139511,random baseline,0.518980365139511
311,0.2265931794695143,104,0.22688891662426983,0.24442419362444323,inverted baseline,0.2265931794695143
312,0.7530830175680331,105,0.7484651344108765,0.7510047829066006,predictions on style transfer text,0.7484651344108765
313,0.518015845676886,105,0.518015845676886,0.518015845676886,random baseline,0.518015845676886
314,0.24691698243196694,105,0.2337282264155023,0.25499686801381233,inverted baseline,0.24691698243196694
315,0.8059249052704099,106,0.8062880562223854,0.8068098829971548,predictions on style transfer text,0.8062880562223854
316,0.516637960730279,106,0.516637960730279,0.516637960730279,random baseline,0.516637960730279
317,0.1940750947295901,106,0.1955324750773734,0.2105616727998593,inverted baseline,0.1940750947295901
318,0.7389596968653117,107,0.7406331995963917,0.744801397527443,predictions on style transfer text,0.7406331995963917
319,0.5196693076128144,107,0.5196693076128144,0.5196693076128144,random baseline,0.5196693076128144
320,0.26104030313468823,107,0.26567571769078596,0.28266535918713404,inverted baseline,0.26104030313468823
321,0.7472270065449534,108,0.7490329421762886,0.7542950951333905,predictions on style transfer text,0.7490329421762886
322,0.5155356527729934,108,0.5155356527729934,0.5155356527729934,random baseline,0.5155356527729934
323,0.2527729934550465,108,0.25801110335127364,0.2740884880822646,inverted baseline,0.2527729934550465
324,0.7703065794006201,109,0.7708668835627975,0.7716935136437566,predictions on style transfer text,0.7708668835627975
325,0.5221495005167068,109,0.5221495005167068,0.5221495005167068,random baseline,0.5221495005167068
326,0.22969342059937994,109,0.2315117027331195,0.2487966148851078,inverted baseline,0.22969342059937994
327,0.7502583534274888,110,0.7524618354732354,0.7622012946137067,predictions on style transfer text,0.7524618354732354
328,0.5195315191181537,110,0.5195315191181537,0.5195315191181537,random baseline,0.5195315191181537
329,0.2497416465725112,110,0.25629517306048727,0.27031455010958505,inverted baseline,0.2497416465725112
330,0.6783327592146056,111,0.6812891040832894,0.701104362449848,predictions on style transfer text,0.6812891040832894
331,0.5217361350327248,111,0.5217361350327248,0.5217361350327248,random baseline,0.5217361350327248
332,0.32166724078539444,111,0.32793783942061144,0.338376730991366,inverted baseline,0.32166724078539444
333,0.7649328281088529,112,0.7665591333250025,0.7714023070806342,predictions on style transfer text,0.7665591333250025
334,0.5250430589045815,112,0.5250430589045815,0.5250430589045815,random baseline,0.5250430589045815
335,0.2350671718911471,112,0.24025511733690638,0.25586470113827,inverted baseline,0.2350671718911471
336,0.7946951429555632,113,0.7950615289080405,0.795569296873037,predictions on style transfer text,0.7950615289080405
337,0.5170513262142611,113,0.5170513262142611,0.5170513262142611,random baseline,0.5170513262142611
338,0.2053048570444368,113,0.2066751625512426,0.22247298287952877,inverted baseline,0.2053048570444368
339,0.7328970031002411,114,0.735070855992329,0.7424730026179618,predictions on style transfer text,0.735070855992329
340,0.5193937306234929,114,0.5193937306234929,0.5193937306234929,random baseline,0.5193937306234929
341,0.26710299689975886,114,0.2729825166938136,0.28845890836735677,inverted baseline,0.26710299689975886
342,0.7295211849810541,115,0.7299430162370637,0.7304618316590237,predictions on style transfer text,0.7299430162370637
343,0.5218739235273855,115,0.5218739235273855,0.5218739235273855,random baseline,0.5218739235273855
344,0.27047881501894594,115,0.27157758134325344,0.2919143990618295,inverted baseline,0.27047881501894594
345,0.7838787461246985,116,0.7859159530754678,0.8012543965947576,predictions on style transfer text,0.7859159530754678
346,0.5222872890113676,116,0.5222872890113676,0.5222872890113676,random baseline,0.5222872890113676
347,0.2161212538753014,116,0.22349746063626236,0.23517088411432058,inverted baseline,0.2161212538753014
348,0.8110230795728557,117,0.8121532590211699,0.8155622748236891,predictions on style transfer text,0.8121532590211699
349,0.516637960730279,117,0.516637960730279,0.516637960730279,random baseline,0.516637960730279
350,0.18897692042714434,117,0.19371588645722096,0.20790277318568387,inverted baseline,0.18897692042714434
351,0.7575611436445057,118,0.7593561641296405,0.7650686252664849,predictions on style transfer text,0.7593561641296405
352,0.5167757492249397,118,0.5167757492249397,0.5167757492249397,random baseline,0.5167757492249397
353,0.2424388563554943,118,0.24794827516836315,0.2634476141285023,inverted baseline,0.2424388563554943
354,0.7506717189114709,119,0.7528928480839939,0.7763439832083553,predictions on style transfer text,0.7528928480839939
355,0.5185669996555288,119,0.5185669996555288,0.5185669996555288,random baseline,0.5185669996555288
356,0.2493282810885291,119,0.25607371427872505,0.2654311158532994,inverted baseline,0.2493282810885291
357,0.7623148467102997,120,0.7644743806700466,0.7756411673979362,predictions on style transfer text,0.7644743806700466
358,0.5233895969686532,120,0.5233895969686532,0.5233895969686532,random baseline,0.5233895969686532
359,0.2376851532897003,120,0.24455830525023228,0.25781767175250725,inverted baseline,0.2376851532897003
360,0.7171202204615914,121,0.7196998262686041,0.7408074060886255,predictions on style transfer text,0.7196998262686041
361,0.5131932483637617,121,0.5131932483637617,0.5131932483637617,random baseline,0.5131932483637617
362,0.28287977953840854,121,0.28946277827951566,0.29948952121748634,inverted baseline,0.28287977953840854
363,0.7474336892869445,122,0.7495846645871366,0.7756278106612713,predictions on style transfer text,0.7495846645871366
364,0.5191181536341716,122,0.5191181536341716,0.5191181536341716,random baseline,0.5191181536341716
365,0.25256631071305546,122,0.2590056706162286,0.26757136985059293,inverted baseline,0.25256631071305546
366,0.6843265587323458,123,0.6852742495258031,0.7299534935018008,predictions on style transfer text,0.6852742495258031
367,0.5271098863244918,123,0.5271098863244918,0.5271098863244918,random baseline,0.5271098863244918
368,0.3156734412676542,123,0.317793217513092,0.32007572755205077,inverted baseline,0.3156734412676542
369,0.7847054770926628,124,0.7862635907769765,0.7916061962971888,predictions on style transfer text,0.7862635907769765
370,0.5176024801929039,124,0.5176024801929039,0.5176024801929039,random baseline,0.5176024801929039
371,0.21529452290733725,124,0.22086879289651173,0.23556115125835744,inverted baseline,0.21529452290733725
372,0.7461935928349983,125,0.7438839720360891,0.743723639719559,predictions on style transfer text,0.7438839720360891
373,0.5185669996555288,125,0.5185669996555288,0.5185669996555288,random baseline,0.5185669996555288
374,0.25380640716500175,125,0.24736860183228818,0.26906816543733825,inverted baseline,0.25380640716500175
375,0.7678952807440579,126,0.7700551854615553,0.7830761566059249,predictions on style transfer text,0.7700551854615553
376,0.5217361350327248,126,0.5217361350327248,0.5217361350327248,random baseline,0.5217361350327248
377,0.23210471925594212,126,0.2392159334371091,0.25176662225283275,inverted baseline,0.23210471925594212
378,0.7929038925249742,127,0.7946283267745307,0.8025443285901296,predictions on style transfer text,0.7946283267745307
379,0.5176024801929039,127,0.5176024801929039,0.5176024801929039,random baseline,0.5176024801929039
380,0.20709610747502583,127,0.21361089295533608,0.22725820889323076,inverted baseline,0.20709610747502583
381,0.814054426455391,128,0.8145624687889403,0.8154322726665375,predictions on style transfer text,0.8145624687889403
382,0.5213227695487427,128,0.5213227695487427,0.5213227695487427,random baseline,0.5213227695487427
383,0.18594557354460903,128,0.18809928796014963,0.20255663112271136,inverted baseline,0.18594557354460903
384,0.7280055115397864,129,0.7296786464029247,0.7335442942483228,predictions on style transfer text,0.7296786464029247
385,0.5207716155700999,129,0.5207716155700999,0.5207716155700999,random baseline,0.5207716155700999
386,0.27199448846021357,129,0.276372381683182,0.29402195231703504,inverted baseline,0.27199448846021357
387,0.766930761281433,130,0.7652015282621267,0.7650294997861401,predictions on style transfer text,0.7652015282621267
388,0.5192559421288322,130,0.5192559421288322,0.5192559421288322,random baseline,0.5192559421288322
389,0.233069238718567,130,0.22766114274852586,0.24669982113097494,inverted baseline,0.233069238718567
390,0.7836720633827076,131,0.7853817277030689,0.7921326004714097,predictions on style transfer text,0.7853817277030689
391,0.5156734412676541,131,0.5156734412676541,0.5156734412676541,random baseline,0.5156734412676541
392,0.21632793661729247,131,0.22242544032629324,0.2366886708975064,inverted baseline,0.21632793661729247
393,0.7691353771960041,132,0.7706011317094853,0.774600232178338,predictions on style transfer text,0.7706011317094853
394,0.513468825353083,132,0.513468825353083,0.513468825353083,random baseline,0.513468825353083
395,0.23086462280399586,132,0.2356416889680342,0.2514436522620883,inverted baseline,0.23086462280399586
396,0.7642438856355495,133,0.7655516669157518,0.7686180492578893,predictions on style transfer text,0.7655516669157518
397,0.519807096107475,133,0.519807096107475,0.519807096107475,random baseline,0.519807096107475
398,0.23575611436445057,133,0.23989242602563676,0.2563377988882649,inverted baseline,0.23575611436445057
399,0.7541164312779883,134,0.7540993824610307,0.7540825148829953,predictions on style transfer text,0.7540993824610307
400,0.5094729590079229,134,0.5094729590079229,0.5094729590079229,random baseline,0.5094729590079229
401,0.24588356872201172,134,0.24583324303694334,0.2649581492660655,inverted baseline,0.24588356872201172
402,0.7346193592834999,135,0.7370372974509732,0.7482833425871294,predictions on style transfer text,0.7370372974509732
403,0.5142955563210472,135,0.5142955563210472,0.5142955563210472,random baseline,0.5142955563210472
404,0.2653806407165002,135,0.27202447599104923,0.2857191406870624,inverted baseline,0.2653806407165002
405,0.7478470547709266,136,0.750128191491908,0.7724059311177145,predictions on style transfer text,0.750128191491908
406,0.5165001722356183,136,0.5165001722356183,0.5165001722356183,random baseline,0.5165001722356183
407,0.2521529452290734,136,0.25896860384004533,0.26867676608457003,inverted baseline,0.2521529452290734
408,0.603582500861178,137,0.6061354798996703,0.6364938141140054,predictions on style transfer text,0.6061354798996703
409,0.5209094040647606,137,0.5209094040647606,0.5209094040647606,random baseline,0.5209094040647606
410,0.3964174991388219,137,0.40038779370856725,0.40572833227570493,inverted baseline,0.3964174991388219
411,0.7358594557354461,138,0.7370068325278246,0.7390808274686195,predictions on style transfer text,0.7370068325278246
412,0.5152600757836721,138,0.5152600757836721,0.5152600757836721,random baseline,0.5152600757836721
413,0.2641405442645539,138,0.2672483856866979,0.28576090455066067,inverted baseline,0.2641405442645539
414,0.7391663796073028,139,0.7413423489437329,0.7682108006113076,predictions on style transfer text,0.7413423489437329
415,0.5218739235273855,139,0.5218739235273855,0.5218739235273855,random baseline,0.5218739235273855
416,0.2608336203926972,139,0.2670782986713912,0.27534031571253936,inverted baseline,0.2608336203926972
417,0.7005856011023079,140,0.7032263406581581,0.7263123700413089,predictions on style transfer text,0.7032263406581581
418,0.5160868067516362,140,0.5160868067516362,0.5160868067516362,random baseline,0.5160868067516362
419,0.29941439889769206,140,0.3056515681997867,0.3149062603307092,inverted baseline,0.29941439889769206
420,0.7468136410609714,141,0.7475864958684604,0.7487800185716531,predictions on style transfer text,0.7475864958684604
421,0.5178780571822252,141,0.5178780571822252,0.5178780571822252,random baseline,0.5178780571822252
422,0.2531863589390286,141,0.25539550379237447,0.2739344739077022,inverted baseline,0.2531863589390286
423,0.7485359972442301,142,0.7486730813287619,0.7488216541167407,predictions on style transfer text,0.7486730813287619
424,0.5236651739579745,142,0.5236651739579745,0.5236651739579745,random baseline,0.5236651739579745
425,0.2514640027557699,142,0.2518572367537847,0.2712243169116842,inverted baseline,0.2514640027557699
426,0.7671374440234241,143,0.767523996106374,0.7680273606430245,predictions on style transfer text,0.767523996106374
427,0.5232518084739924,143,0.5232518084739924,0.5232518084739924,random baseline,0.5232518084739924
428,0.23286255597657596,143,0.23409265248869732,0.251798004049184,inverted baseline,0.23286255597657596
429,0.7667240785394419,144,0.7674229525682716,0.7685370757695744,predictions on style transfer text,0.7674229525682716
430,0.5155356527729934,144,0.5155356527729934,0.5155356527729934,random baseline,0.5155356527729934
431,0.23327592146055803,144,0.23550160216980967,0.2528456268564002,inverted baseline,0.23327592146055803
432,0.7619014812263176,145,0.7637431909125132,0.7701317991201874,predictions on style transfer text,0.7637431909125132
433,0.5133310368584223,145,0.5133310368584223,0.5133310368584223,random baseline,0.5133310368584223
434,0.2380985187736824,145,0.24389588195247008,0.2589645514189717,inverted baseline,0.2380985187736824
435,0.6919738201860145,146,0.6948553975786478,0.7129340657819797,predictions on style transfer text,0.6948553975786478
436,0.5222872890113676,146,0.5222872890113676,0.5222872890113676,random baseline,0.5222872890113676
437,0.30802617981398556,146,0.3145204203464387,0.3256971944858301,inverted baseline,0.30802617981398556
438,0.7526007578367206,147,0.7538776957553226,0.7565966537772557,predictions on style transfer text,0.7538776957553226
439,0.5202204615914571,147,0.5202204615914571,0.5202204615914571,random baseline,0.5202204615914571
440,0.24739924216327935,147,0.251184857482947,0.268384370510232,inverted baseline,0.24739924216327935
441,0.7249741646572512,148,0.7274561586096755,0.7495086344813753,predictions on style transfer text,0.7274561586096755
442,0.5169135377196005,148,0.5169135377196005,0.5169135377196005,random baseline,0.5169135377196005
443,0.2750258353427489,148,0.2816183497255764,0.2913384929185752,inverted baseline,0.2750258353427489
444,0.7263520496038581,149,0.7286172753170042,0.7555191640975844,predictions on style transfer text,0.7286172753170042
445,0.5221495005167068,149,0.5221495005167068,0.5221495005167068,random baseline,0.5221495005167068
446,0.2736479503961419,149,0.2797392392289847,0.2878912761907983,inverted baseline,0.2736479503961419
447,0.7448157078883914,150,0.7462884693997506,0.749657214987067,predictions on style transfer text,0.7462884693997506
448,0.5193937306234929,150,0.5193937306234929,0.5193937306234929,random baseline,0.5193937306234929
449,0.2551842921116087,150,0.2593813384053124,0.27657851942602735,inverted baseline,0.2551842921116087
